% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       110.58406     0.073644199       5045.2932
0.250       112.59468     0.072932094       5274.0296
0.250       114.60530     0.071308858       5437.8578
0.250       116.61592     0.069560342       5588.6316
0.250       118.62654     0.066586070       5631.1775
0.250       120.63716     0.066039105       5873.7401
0.250       122.64778     0.065072378       6081.9939
0.250       124.65840     0.063076895       6190.2070
0.250       126.66902     0.061814322       6364.5918
0.250       128.67964     0.060243586       6502.9518
0.250       132.70087     0.058527957       6928.7512
0.250       136.72211     0.054288460       7029.0083
0.250       140.74335     0.054211638       7656.7849
0.250       144.76459     0.052129134       8011.9420
0.250       148.78583     0.050908791       8494.6941
0.250       152.80707     0.049626840       8970.5113
0.250       156.82831     0.047451565       9272.4425
0.250       160.84954     0.046395387       9781.4798
0.250       164.87078     0.044400547       10080.677
0.250       168.89202     0.042650418       10409.286
0.250       172.91326     0.040566739       10624.910
0.250       176.93450     0.040693894       11419.236
0.250       180.95574     0.038988677       11703.771
0.250       184.97698     0.038174292       12240.362
0.250       188.99821     0.037663540       12881.442
0.250       193.01945     0.036129550       13162.429
0.250       197.04069     0.034744830       13465.678
0.250       201.06193     0.034070442       14029.351
0.250       205.08317     0.033353984       14574.982
0.250       209.10441     0.032531189       15068.144
0.250       213.12565     0.031702875       15548.054
0.250       217.14688     0.031017862       16089.514
0.250       221.16812     0.029948216       16413.787
0.250       225.18936     0.029458594       17042.209
0.250       229.21060     0.028962446       17668.903
0.250       233.23184     0.028431782       18274.178
0.250       237.25308     0.027899280       18875.515
0.250       241.27432     0.027094930       19279.314
0.250       245.29555     0.026491743       19808.419
0.250       249.31679     0.025966229       20386.081
0.250       253.33803     0.025546753       21042.975
0.250       257.35927     0.025272461       21824.146
0.250       265.40175     0.023999734       22729.403
0.250       273.44422     0.023318254       24153.081
0.250       281.48670     0.021588934       24393.556
0.250       289.52918     0.020606480       25336.760
0.250       297.57166     0.020105661       26838.812
0.250       305.61413     0.019361496       27998.158
0.250       313.65661     0.019124878       29897.320
0.250       321.69909     0.018125246       30570.579
0.250       329.74156     0.017150203       31150.183
0.250       337.78404     0.016901147       32999.231
0.250       345.82652     0.016586756       34754.144
0.250       353.86900     0.015741954       35339.178
0.250       361.91147     0.015006690       36038.128
0.250       369.95395     0.014841163       38069.854
0.250       377.99643     0.014367819       39311.915
0.250       386.03891     0.013900372       40512.581
0.250       394.08138     0.013282533       41182.139
0.250       402.12386     0.012802365       42173.532
0.250       410.16634     0.012485060       43645.647
0.250       418.20881     0.012019283       44537.761
0.250       426.25129     0.011523577       45212.102
0.250       434.29377     0.011407640       47338.758
0.250       442.33625     0.010751220       47139.568
0.250       450.37872     0.010620402       49152.408
0.250       458.42120     0.010387880       50698.051
0.250       466.46368     0.010172687       52306.956
0.250       474.50615    0.0096088465       52007.630
0.250       482.54863    0.0094699281       53906.385
0.250       490.59111    0.0090587994       54187.600
0.250       498.63359    0.0088973515       55882.469
0.250       506.67606    0.0086127057       56754.595
0.250       514.71854    0.0084283389       58226.634
0.375     0.062831853       1733.1922     0.021779935
0.375      0.12566371       2682.6597      0.26969037
0.375      0.18849556       1067.7171      0.36226789
0.375      0.25132741       832.31054      0.66938385
0.375      0.31415927       590.31641      0.92726685
0.375      0.37699112       444.37753       1.2061899
0.375      0.43982297       358.70559       1.5461162
0.375      0.50265482       310.80761       1.9997305
0.375      0.56548668       258.80755       2.3709060
0.375      0.62831853       237.13500       2.9799263
0.375      0.69115038       214.12483       3.5814176
0.375      0.75398224       192.35085       4.1768387
0.375      0.81681409       180.18559       4.9746209
0.375      0.87964594       167.44286       5.7737849
0.375      0.94247780       154.79226       6.5649719
0.375       1.0053096       142.58076       7.3388961
0.375       1.0681415       132.77996       8.1976458
0.375       1.1309734       118.33668       8.6725490
0.375       1.1938052       119.36259       10.288188
0.375       1.2566371       107.66713       10.823881
0.375       1.3194689       106.08459       12.345823
0.375       1.3823008       101.82887       13.625386
0.375       1.4451326       97.093855       14.845168
0.375       1.5079645       89.079411       15.474653
0.375       1.5707963       85.988633       16.883829
0.375       1.6336282       81.816614       18.070552
0.375       1.6964600       75.789431       18.746051
0.375       1.7592919       74.422576       20.529986
0.375       1.8221237       70.068753       21.474756
0.375       1.8849556       68.711040       23.313107
0.375       1.9477874       66.215588       24.788782
0.375       2.0106193       63.625791       26.199500
0.375       2.0734512       60.483801       27.314343
0.375       2.1362830       57.211967       28.257484
0.375       2.1991149       55.461676       29.881816
0.375       2.2619467       53.037255       31.095562
0.375       2.3247786       50.961232       32.438066
0.375       2.3876104       48.578151       33.496670
0.375       2.4504423       46.698321       34.810074
0.375       2.5132741       45.532290       36.619240
0.375       2.5761060       43.224111       37.435834
0.375       2.6389378       42.460735       39.531677
0.375       2.7017697       40.719774       40.683713
0.375       2.7646015       40.007952       42.826661
0.375       2.8274334       38.061457       43.584575
0.375       2.8902652       36.425209       44.553867
0.375       2.9530971       35.819010       46.732285
0.375       3.0159289       34.555633       48.023348
0.375       3.0787608       32.931129       48.686071
0.375       3.1415927       32.352068       50.818509
0.375       3.2044245       30.836116       51.402005
0.375       3.2672564       29.955799       52.929867
0.375       3.3300882       29.363896       54.935256
0.375       3.3929201       28.278410       55.955932
0.375       3.4557519       28.010670       58.562745
0.375       3.5185838       27.008954       59.604864
0.375       3.5814156       26.149345       60.854857
0.375       3.6442475       25.113845       61.575374
0.375       3.7070793       24.479580       63.178579
0.375       3.7699112       23.685415       64.290175
0.375       3.8327430       22.947583       65.454020
0.375       3.8955749       22.640804       67.807352
0.375       3.9584067       22.110057       69.473852
0.375       4.0212386       21.495047       70.808955
0.375       4.1469023       20.134175       72.740371
0.375       4.2725660       18.975135       74.975862
0.375       4.3982297       18.110500       78.061056
0.375       4.5238934       17.187848       80.617411
0.375       4.6495571       16.305889       83.032768
0.375       4.7752208       15.523223       85.631299
0.375       4.9008845       15.007220       89.493999
0.375       5.0265482       14.224734       91.521682
0.375       5.1522120       13.558831       93.945003
0.375       5.2778757       12.867370       95.837949
0.375       5.4035394       12.423214       99.297702
0.375       5.5292031       12.062076       103.29515
0.375       5.6548668       11.553656       105.84171
0.375       5.7805305       11.089016       108.50915
0.375       5.9061942       10.624059       110.88784
0.375       6.0318579       10.230303       113.73969
0.375       6.1575216       9.7675759       115.52471
0.375       6.2831853       9.5397734       119.88033
0.375       6.4088490       9.1871388       122.51539
0.375       6.5345127       8.8594048       125.23174
0.375       6.6601764       8.3770490       125.37718
0.375       6.7858401       8.0597016       127.58514
0.375       6.9115038       7.8849364       131.88218
0.375       7.0371675       7.6169937       134.47685
0.375       7.1628313       7.2969622       135.85215
0.375       7.2884950       7.1067608       139.39768
0.375       7.4141587       6.9229349       142.93748
0.375       7.5398224       6.6279454       143.92377
0.375       7.6654861       6.4093120       146.25165
0.375       7.7911498       6.1717983       147.87224
0.375       7.9168135       6.0560649       152.23413
0.375       8.0424772       5.8508714       154.19146
0.375       8.2938046       5.4425043       157.30062
0.375       8.5451320       5.2596480       166.25828
0.375       8.7964594       4.8371704       166.79590
0.375       9.0477868       4.6460676       174.33431
0.375       9.2991143       4.3391238       176.76531
0.375       9.5504417       4.0943115       180.68475
0.375       9.8017691       3.9509529       188.48879
0.375       10.053096       3.7840962       194.77445
0.375       10.304424       3.5935108       199.18671
0.375       10.555751       3.3680989       200.68853
0.375       10.807079       3.2784159       209.63281
0.375       11.058406       3.0909409       211.75739
0.375       11.309734       3.0140807       220.89315
0.375       11.561061       2.9268236       229.11836
0.375       11.812388       2.7465450       229.33489
0.375       12.063716       2.6388272       234.70617
0.375       12.315043       2.5569895       241.93963
0.375       12.566371       2.4355138       244.84455
0.375       12.817698       2.3701121       252.85367
0.375       13.069025       2.2728889       257.02661
0.375       13.320353       2.1619934       258.86409
0.375       13.571680       2.1124335       267.51872
0.375       13.823008       2.0169666       269.88368
0.375       14.074335       1.9862689       280.53818
0.375       14.325663       1.9136124       285.01544
0.375       14.576990       1.8112520       284.21874
0.375       14.828317       1.7647369       291.49147
0.375       15.079645       1.7130238       297.58223
0.375       15.330972       1.6471167       300.67943
0.375       15.582300       1.5971715       306.13745
0.375       15.833627       1.5882204       319.39069
0.375       16.084954       1.5015209       316.56373
0.375       16.587609       1.4302429       330.69790
0.375       17.090264       1.3239839       334.81067
0.375       17.592919       1.2728206       351.11643
0.375       18.095574       1.1914871       357.66518
0.375       18.598229       1.1445551       373.01107
0.375       19.100883       1.0685734       377.25496
0.375       19.603538       1.0153672       387.52235
0.375       20.106193      0.98902883       407.25718
0.375       20.608848      0.95192361       422.11763
0.375       21.111503      0.90064415       429.31981
0.375       21.614157      0.84897584       434.29070
0.375       22.116812      0.82426960       451.75934
0.375       22.619467      0.79375338       465.37490
0.375       23.122122      0.75818794       474.82130
0.375       23.624777      0.73271722       489.45165
0.375       24.127432      0.69962151       497.81352
0.375       24.630086      0.68080160       515.33380
0.375       25.132741      0.65031985       523.01825
0.375       25.635396      0.63319429       540.41493
0.375       26.138051      0.60521375       547.51831
0.375       26.640706      0.57783242       553.48944
0.375       27.143361      0.55824305       565.56748
0.375       27.646015      0.54747593       586.04764
0.375       28.148670      0.53489136       604.37918
0.375       28.651325      0.50843393       605.81346
0.375       29.153980      0.49346726       619.47267
0.375       29.656635      0.47970558       633.88522
0.375       30.159289      0.46699591       649.00292
0.375       30.661944      0.45545540       665.14325
0.375       31.164599      0.44407119       680.93787
0.375       31.667254      0.42838130       689.17891
0.375       32.169909      0.41583800       701.36472
0.375       33.175218      0.39314008       727.20851
0.375       34.180528      0.37776109       764.22948
0.375       35.185838      0.35360681       780.35922
0.375       36.191147      0.34367725       825.33088
0.375       37.196457      0.32345228       843.30603
0.375       38.201767      0.31122306       879.00707
0.375       39.207076      0.29691117       906.54668
0.375       40.212386      0.28029083       923.33368
0.375       41.217696      0.26950807       956.07762
0.375       42.223005      0.26376400       1005.8500
0.375       43.228315      0.25172265       1030.1429
0.375       44.233625      0.24348487       1067.5785
0.375       45.238934      0.22759954       1067.5266
0.375       46.244244      0.22278062       1116.1453
0.375       47.249554      0.21790633       1164.4832
0.375       48.254863      0.20931465       1191.4976
0.375       49.260173      0.20105266       1217.4969
0.375       50.265482      0.19460313       1252.0730
0.375       51.270792      0.18970531       1295.2686
0.375       52.276102      0.18391243       1331.0394
0.375       53.281411      0.17717767       1357.7081
0.375       54.286721      0.17497724       1418.1843
0.375       55.292031      0.16757941       1435.0880
0.375       56.297340      0.16343180       1477.3059
0.375       57.302650      0.15916806       1517.2261
0.375       58.307960      0.15536005       1560.2463
0.375       59.313269      0.15090088       1595.2091
0.375       60.318579      0.14711728       1635.6382
0.375       61.323889      0.14362702       1678.0136
0.375       62.329198      0.13968026       1713.4834
0.375       63.334508      0.13731708       1767.3233
0.375       64.339818      0.13334992       1799.2955
0.375       66.350437      0.12547084       1856.7115
0.375       68.361056      0.12190355       1972.9355
0.375       70.371675      0.11682680       2062.5591
0.375       72.382295      0.11093360       2131.2305
0.375       74.392914      0.10823299       2257.4838
0.375       76.403533      0.10344241       2337.2717
0.375       78.414153     0.097995565       2393.6467
0.375       80.424772     0.097733886       2575.6387
0.375       82.435391     0.093193059       2644.8128
0.375       84.446011     0.088744565       2707.3814
0.375       86.456630     0.089503305       2930.2471
0.375       88.467249     0.085084736       2984.4856
0.375       90.477868     0.081385476       3053.8257
0.375       92.488488     0.079395767       3182.2232
0.375       94.499107     0.078675824       3363.5251
0.375       96.509726     0.073876095       3364.2437
0.375       98.520346     0.072681173       3521.0320
0.375       100.53096     0.070718824       3640.0290
0.375       102.54158     0.070558330       3854.0613
0.375       104.55220     0.067821824       3926.8046
0.375       106.56282     0.066490393       4076.1139
0.375       108.57344     0.063467335       4115.2037
0.375       110.58406     0.062929355       4311.2295
0.375       112.59468     0.061022177       4412.7729
0.375       114.60530     0.060106274       4583.5732
0.375       116.61592     0.057897859       4651.6420
0.375       118.62654     0.057282826       4844.4031
0.375       120.63716     0.055708514       4954.9026
0.375       122.64778     0.054893815       5130.6539
0.375       124.65840     0.053427817       5243.2709
0.375       126.66902     0.052887837       5445.4936
0.375       128.67964     0.051927521       5605.2800
0.375       132.70087     0.050118665       5933.2288
0.375       136.72211     0.048169096       6236.7026
0.375       140.74335     0.045318935       6400.7905
0.375       144.76459     0.043929931       6751.7727
0.375       148.78583     0.042291217       7056.7567
0.375       152.80707     0.041548750       7510.3216
0.375       156.82831     0.039980621       7812.5560
0.375       160.84954     0.038146552       8042.3886
0.375       164.87078     0.036740809       8341.6137
0.375       168.89202     0.036766297       8973.2040
0.375       172.91326     0.035688735       9347.3026
0.375       176.93450     0.034561149       9698.3083
0.375       180.95574     0.033628202       10094.643
0.375       184.97698     0.032892757       10546.869
0.375       188.99821     0.032187979       11008.726
0.375       193.01945     0.031102724       11331.096
0.375       197.04069     0.029801486       11549.839
0.375       201.06193     0.029065196       11968.316
0.375       205.08317     0.028902665       12629.850
0.375       209.10441     0.027454869       12716.840
0.375       213.12565     0.026924550       13204.618
0.375       217.14688     0.026903999       13955.580
0.375       221.16812     0.025989138       14243.927
0.375       225.18936     0.024961241       14440.427
0.375       229.21060     0.024924720       15205.638
0.375       233.23184     0.024159626       15528.302
0.375       237.25308     0.023735468       16058.450
0.375       241.27432     0.023259488       16550.217
0.375       245.29555     0.022499617       16823.425
0.375       249.31679     0.022137767       17380.356
0.375       253.33803     0.021793326       17951.261
0.375       257.35927     0.021170753       18282.097
0.375       265.40175     0.020009576       18950.448
0.375       273.44422     0.019946761       20660.885
0.375       281.48670     0.018367996       20754.185
0.375       289.52918     0.017891068       21998.017
0.375       297.57166     0.016865035       22512.939
0.375       305.61413     0.016781111       24266.730
0.375       313.65661     0.016027549       25055.363
0.375       321.69909     0.015550807       26228.453
0.375       329.74156     0.014762093       26812.623
0.375       337.78404     0.014128410       27585.504
0.375       345.82652     0.013889985       29103.613
0.375       353.86900     0.013662174       30670.270
0.375       361.91147     0.012954249       31109.251
0.375       369.95395     0.012577628       32263.540
0.375       377.99643     0.012066540       33015.365
0.375       386.03891     0.011871443       34599.276
0.375       394.08138     0.011263729       34922.893
0.375       402.12386     0.010713016       35290.803
0.375       410.16634     0.010385722       36306.718
0.375       418.20881     0.010410942       38578.012
0.375       426.25129    0.0098885120       38797.016
0.375       434.29377    0.0095455252       39611.463
0.375       442.33625    0.0095226401       41752.762
0.375       450.37872    0.0091141590       42181.348
0.375       458.42120    0.0087605743       42755.985
0.375       466.46368    0.0084715909       43560.086
0.375       474.50615    0.0081309073       44008.323
0.375       482.54863    0.0078802884       44857.559
0.375       490.59111    0.0077420673       46311.220
0.375       498.63359    0.0073823568       46367.094
0.375       506.67606    0.0072375269       47692.668
0.375       514.71854    0.0070344883       48597.307
0.500     0.062831853       1550.9290     0.019489548
0.500      0.12566371       2403.3626      0.24161236
0.500      0.18849556       947.77188      0.32157142
0.500      0.25132741       731.16247      0.58803575
0.500      0.31415927       514.59253      0.80832005
0.500      0.37699112       386.89590       1.0501655
0.500      0.43982297       308.69412       1.3305535
0.500      0.50265482       263.87913       1.6977935
0.500      0.56548668       218.92459       2.0055428
0.500      0.62831853       199.36968       2.5053533
0.500      0.69115038       180.92250       3.0260806
0.500      0.75398224       160.70036       3.4895583
0.500      0.81681409       148.82825       4.1088975
0.500      0.87964594       136.94471       4.7221439
0.500      0.94247780       126.66290       5.3719639
0.500       1.0053096       116.29678       5.9860107
0.500       1.0681415       107.64104       6.6456049
0.500       1.1309734       96.728345       7.0889374
0.500       1.1938052       96.937033       8.3552681
0.500       1.2566371       88.190469       8.8658730
0.500       1.3194689       86.468514       10.062960
0.500       1.3823008       81.499881       10.905231
0.500       1.4451326       77.774503       11.891335
0.500       1.5079645       71.731763       12.461063
0.500       1.5707963       68.477330       13.445492
0.500       1.6336282       65.121166       14.383086
0.500       1.6964600       60.597640       14.988455
0.500       1.7592919       59.733028       16.477772
0.500       1.8221237       56.450858       17.301127
0.500       1.8849556       54.906465       18.629325
0.500       1.9477874       53.228048       19.926705
0.500       2.0106193       51.271582       21.112347
0.500       2.0734512       47.661223       21.523697
0.500       2.1362830       45.515588       22.480542
0.500       2.1991149       45.046192       24.270129
0.500       2.2619467       42.411495       24.865715
0.500       2.3247786       41.309248       26.294343
0.500       2.3876104       39.221183       27.044648
0.500       2.4504423       37.913485       28.261642
0.500       2.5132741       37.539714       30.191229
0.500       2.5761060       35.914744       31.105287
0.500       2.6389378       35.526180       33.075487
0.500       2.7017697       33.530346       33.500653
0.500       2.7646015       32.410788       34.694248
0.500       2.8274334       30.977691       35.472879
0.500       2.8902652       30.004250       36.700006
0.500       2.9530971       29.297292       38.223541
0.500       3.0159289       27.918677       38.799704
0.500       3.0787608       27.182156       40.186668
0.500       3.1415927       26.557813       41.716914
0.500       3.2044245       25.372498       42.294473
0.500       3.2672564       24.467326       43.232107
0.500       3.3300882       24.118334       45.121630
0.500       3.3929201       23.228486       45.963390
0.500       3.4557519       22.539656       47.124333
0.500       3.5185838       21.718830       47.930324
0.500       3.5814156       21.152563       49.226326
0.500       3.6442475       20.401901       50.022394
0.500       3.7070793       19.752045       50.977433
0.500       3.7699112       19.221206       52.172813
0.500       3.8327430       18.669475       53.251455
0.500       3.8955749       18.305637       54.823880
0.500       3.9584067       17.860723       56.121666
0.500       4.0212386       17.309320       57.020339
0.500       4.1469023       16.203572       58.539963
0.500       4.2725660       15.170586       59.943067
0.500       4.3982297       14.731268       63.495673
0.500       4.5238934       14.159327       66.412521
0.500       4.6495571       13.409068       68.281589
0.500       4.7752208       12.766102       70.422095
0.500       4.9008845       12.246062       73.028120
0.500       5.0265482       11.737054       75.515990
0.500       5.1522120       11.033564       76.448197
0.500       5.2778757       10.605531       78.991456
0.500       5.4035394       10.334006       82.598839
0.500       5.5292031       9.8807439       84.615032
0.500       5.6548668       9.3990010       86.103160
0.500       5.7805305       9.1424352       89.461306
0.500       5.9061942       8.5649652       89.396194
0.500       6.0318579       8.2979566       92.256022
0.500       6.1575216       7.9590594       94.134721
0.500       6.2831853       7.8539519       98.695671
0.500       6.4088490       7.4008273       98.693977
0.500       6.5345127       7.1311541       100.80213
0.500       6.6601764       6.9710218       104.33353
0.500       6.7858401       6.6956747       105.99258
0.500       6.9115038       6.5158020       108.98226
0.500       7.0371675       6.1925573       109.32864
0.500       7.1628313       6.1195193       113.93095
0.500       7.2884950       5.8913981       115.55858
0.500       7.4141587       5.6357619       116.36129
0.500       7.5398224       5.4224661       117.74716
0.500       7.6654861       5.2375402       119.51343
0.500       7.7911498       5.0624262       121.29241
0.500       7.9168135       4.9657940       124.82748
0.500       8.0424772       4.7996569       126.48819
0.500       8.2938046       4.5035576       130.16295
0.500       8.5451320       4.2945677       135.75194
0.500       8.7964594       4.1247550       142.23030
0.500       9.0477868       3.8363458       143.95113
0.500       9.2991143       3.6607475       149.12992
0.500       9.5504417       3.3875942       149.49684
0.500       9.8017691       3.2287189       154.03304
0.500       10.053096       3.0737955       158.21395
0.500       10.304424       2.9101492       161.30828
0.500       10.555751       2.7855918       165.97978
0.500       10.807079       2.6928904       172.19236
0.500       11.058406       2.5743044       176.36312
0.500       11.309734       2.4731644       181.25098
0.500       11.561061       2.3726147       185.73363
0.500       11.812388       2.2781820       190.22686
0.500       12.063716       2.1630511       192.38904
0.500       12.315043       2.0599090       194.90641
0.500       12.566371       2.0155584       202.62603
0.500       12.817698       1.9312808       206.03727
0.500       13.069025       1.8675644       211.19102
0.500       13.320353       1.7642234       211.23750
0.500       13.571680       1.7278729       218.81793
0.500       13.823008       1.6659449       222.91461
0.500       14.074335       1.6082997       227.15427
0.500       14.325663       1.5589158       232.18656
0.500       14.576990       1.5116765       237.20982
0.500       14.828317       1.4721288       243.15974
0.500       15.079645       1.3932200       242.02670
0.500       15.330972       1.3545616       247.27380
0.500       15.582300       1.3309556       255.11058
0.500       15.833627       1.2902803       259.47503
0.500       16.084954       1.2480884       263.13286
0.500       16.587609       1.1611239       268.47276
0.500       17.090264       1.1162271       282.27286
0.500       17.592919       1.0494598       289.50079
0.500       18.095574       1.0031794       301.13826
0.500       18.598229      0.94612542       308.34273
0.500       19.100883      0.90386027       319.10375
0.500       19.603538      0.85360156       325.78332
0.500       20.106193      0.81882060       337.16971
0.500       20.608848      0.78517209       348.17393
0.500       21.111503      0.75394143       359.38943
0.500       21.614157      0.71674570       366.64882
0.500       22.116812      0.68826817       377.22072
0.500       22.619467      0.65911684       386.43796
0.500       23.122122      0.63961775       400.56576
0.500       23.624777      0.61130708       408.35025
0.500       24.127432      0.58633485       417.20475
0.500       24.630086      0.56345848       426.51076
0.500       25.132741      0.54400026       437.51097
0.500       25.635396      0.52138547       444.98900
0.500       26.138051      0.50786538       459.45023
0.500       26.640706      0.49485477       474.00748
0.500       27.143361      0.47343180       479.64346
0.500       27.646015      0.45973513       492.12518
0.500       28.148670      0.44926043       507.62391
0.500       28.651325      0.43359754       516.64378
0.500       29.153980      0.41371283       519.35318
0.500       29.656635      0.40534875       535.62976
0.500       30.159289      0.39166964       544.31899
0.500       30.661944      0.38230053       558.30849
0.500       31.164599      0.36906732       565.92709
0.500       31.667254      0.35802685       575.99282
0.500       32.169909      0.35080199       591.67306
0.500       33.175218      0.33541117       620.42480
0.500       34.180528      0.31398551       635.20831
0.500       35.185838      0.30625459       675.85969
0.500       36.191147      0.28689107       688.96053
0.500       37.196457      0.27102209       706.60984
0.500       38.201767      0.26249190       741.37256
0.500       39.207076      0.24905321       760.42393
0.500       40.212386      0.23852824       785.75939
0.500       41.217696      0.22620152       802.44801
0.500       42.223005      0.21789817       830.94306
0.500       43.228315      0.21261900       870.11618
0.500       44.233625      0.20668506       906.22687
0.500       45.238934      0.19661764       922.21003
0.500       46.244244      0.18969412       950.37976
0.500       47.249554      0.18431586       984.97699
0.500       48.254863      0.17708634       1008.0419
0.500       49.260173      0.17237543       1043.8387
0.500       50.265482      0.16878014       1085.9283
0.500       51.270792      0.16203990       1106.3749
0.500       52.276102      0.15719179       1137.6527
0.500       53.281411      0.15323236       1174.2157
0.500       54.286721      0.14805986       1200.0198
0.500       55.292031      0.14325096       1226.7482
0.500       56.297340      0.13956814       1261.5957
0.500       57.302650      0.13711460       1307.0075
0.500       58.307960      0.13181538       1323.7924
0.500       59.313269      0.12872203       1360.7513
0.500       60.318579      0.12611601       1402.1478
0.500       61.323889      0.12169137       1421.7364
0.500       62.329198      0.11942993       1465.0689
0.500       63.334508      0.11670659       1502.0584
0.500       64.339818      0.11432252       1542.5581
0.500       66.350437      0.10564956       1563.3972
0.500       68.361056      0.10352286       1675.4551
0.500       70.371675     0.097710035       1725.0556
0.500       72.382295     0.095831158       1841.0858
0.500       74.392914     0.092906022       1937.7995
0.500       76.403533     0.088804879       2006.5381
0.500       78.414153     0.087443563       2135.9027
0.500       80.424772     0.082967615       2186.4944
0.500       82.435391     0.081674629       2317.9205
0.500       84.446011     0.078303793       2388.8587
0.500       86.456630     0.075638028       2476.3120
0.500       88.467249     0.072907838       2557.3611
0.500       90.477868     0.070688267       2652.4345
0.500       92.488488     0.068982795       2764.8660
0.500       94.499107     0.065657541       2806.9714
0.500       96.509726     0.064940886       2957.3432
0.500       98.520346     0.063653628       3083.6935
0.500       100.53096     0.061181637       3149.1323
0.500       102.54158     0.059144565       3230.6147
0.500       104.55220     0.058643695       3395.4016
0.500       106.56282     0.056296005       3451.1591
0.500       108.57344     0.056131545       3639.5532
0.500       110.58406     0.054249154       3716.5574
0.500       112.59468     0.053056391       3836.7331
0.500       114.60530     0.051922567       3959.5016
0.500       116.61592     0.050326031       4043.3046
0.500       118.62654     0.049116060       4153.7404
0.500       120.63716     0.047931866       4263.2214
0.500       122.64778     0.047270628       4418.1522
0.500       124.65840     0.045336104       4449.1706
0.500       126.66902     0.045480814       4682.8439
0.500       128.67964     0.044406161       4793.3921
0.500       132.70087     0.041940890       4965.1143
0.500       136.72211     0.041102857       5321.8000
0.500       140.74335     0.040421091       5709.0251
0.500       144.76459     0.038344833       5893.3758
0.500       148.78583     0.036092017       6022.3516
0.500       152.80707     0.035365914       6392.7168
0.500       156.82831     0.034561275       6753.5694
0.500       160.84954     0.033369054       7035.1546
0.500       164.87078     0.032263985       7325.1979
0.500       168.89202     0.031326532       7645.5719
0.500       172.91326     0.030366719       7953.4037
0.500       176.93450     0.029794596       8360.7516
0.500       180.95574     0.029477042       8848.5320
0.500       184.97698     0.027678275       8874.8760
0.500       188.99821     0.027205978       9304.8141
0.500       193.01945     0.026724847       9736.1828
0.500       197.04069     0.025723963       9969.5581
0.500       201.06193     0.025249777       10397.223
0.500       205.08317     0.024377160       10652.301
0.500       209.10441     0.023794898       11021.575
0.500       213.12565     0.023002415       11281.084
0.500       217.14688     0.022670645       11759.665
0.500       221.16812     0.022348705       12248.706
0.500       225.18936     0.021637459       12517.573
0.500       229.21060     0.021358124       13029.791
0.500       233.23184     0.020461289       13151.242
0.500       237.25308     0.020233282       13689.014
0.500       241.27432     0.019749024       14052.357
0.500       245.29555     0.019343696       14463.678
0.500       249.31679     0.019041048       14949.123
0.500       253.33803     0.018574766       15300.119
0.500       257.35927     0.018113883       15642.324
0.500       265.40175     0.017504023       16577.516
0.500       273.44422     0.016892626       17497.407
0.500       281.48670     0.015803607       17856.656
0.500       289.52918     0.015271871       18777.575
0.500       297.57166     0.015011443       20038.600
0.500       305.61413     0.014452291       20899.084
0.500       313.65661     0.014115393       22066.150
0.500       321.69909     0.013154809       22187.291
0.500       329.74156     0.012647893       22972.568
0.500       337.78404     0.012122598       23669.187
0.500       345.82652     0.012029873       25206.131
0.500       353.86900     0.011399941       25591.775
0.500       361.91147     0.010988572       26388.734
0.500       369.95395     0.010764200       27611.821
0.500       377.99643     0.010273727       28110.032
0.500       386.03891    0.0097637219       28456.330
0.500       394.08138    0.0096287513       29853.687
0.500       402.12386    0.0093945173       30947.406
0.500       410.16634    0.0091334040       31928.828
0.500       418.20881    0.0088325420       32729.209
0.500       426.25129    0.0087650778       34389.286
0.500       434.29377    0.0080989441       33608.525
0.500       442.33625    0.0077262813       33876.486
0.500       450.37872    0.0073820925       34165.150
0.500       458.42120    0.0073162781       35707.097
0.500       466.46368    0.0072803668       37434.929
0.500       474.50615    0.0069965744       37868.776
0.500       482.54863    0.0067575799       38466.681
0.500       490.59111    0.0064455618       38555.830
0.500       498.63359    0.0062408385       39197.447
0.500       506.67606    0.0061290089       40387.937
0.500       514.71854    0.0059948039       41414.715
0.750     0.062831853       1247.5070     0.015676635
0.750      0.12566371       1935.4536      0.19457302
0.750      0.18849556       752.00312      0.25514865
0.750      0.25132741       569.19417      0.45777311
0.750      0.31415927       393.85056      0.61865901
0.750      0.37699112       295.22414      0.80133754
0.750      0.43982297       230.61191      0.99399847
0.750      0.50265482       192.52772       1.2387198
0.750      0.56548668       158.72279       1.4540411
0.750      0.62831853       143.72025       1.8060420
0.750      0.69115038       131.22067       2.1947758
0.750      0.75398224       113.11957       2.4563561
0.750      0.81681409       103.94104       2.8696370
0.750      0.87964594       93.908509       3.2381646
0.750      0.94247780       87.221525       3.6991958
0.750       1.0053096       79.818010       4.1083809
0.750       1.0681415       73.305356       4.5257685
0.750       1.1309734       66.797952       4.8954264
0.750       1.1938052       65.975266       5.6865887
0.750       1.2566371       60.742786       6.1065309
0.750       1.3194689       59.469577       6.9209004
0.750       1.3823008       54.524621       7.2957604
0.750       1.4451326       51.727498       7.9088774
0.750       1.5079645       49.330842       8.5696309
0.750       1.5707963       46.355646       9.1019098
0.750       1.6336282       44.830220       9.9014952
0.750       1.6964600       42.397655       10.486800
0.750       1.7592919       41.398406       11.420039
0.750       1.8221237       39.319209       12.050599
0.750       1.8849556       37.993324       12.890831
0.750       1.9477874       37.026248       13.861322
0.750       2.0106193       35.560091       14.642751
